Num,Post,Date,Like,Like_ID,Share,Share_ID,Share_Content,Comment,Comment_ID,Comment_Content 
1762,地头边上发现一朵马兰花，太漂亮了!这预示着我的地还不错，呵呵!@北京有机农夫市集 我在:016乡道 ​​​,2013-5-12,1,['1679782541'],0,[],,4,"['1189494880', '1031804542', '1631746661', '2435587595']",这就是风吹雨打都不怕滴马兰花！好漂亮[好喜欢]$记得小时候有本故事书就叫马兰花，跟你拍得一样哈！马兰花，马兰花，勤劳的人儿在说话，请你马上就开花！[太开心]$你特别善于发现生活中的美！赞！$早！你的春天来了！[哈哈]
1763,今天早早来到地里请耕地的师傅把剩下的地全都耕了。明后天就要种燕麦了，今年秋天就可以卖燕麦片了。明天种时还会直播。呵呵!@6里地健康生活馆 @北京有机农夫市集 ​​​,2013-5-12,0,[],3,"['1180343023', '2553784244']",:期待燕麦！ $: 期待燕麦！ ,6,"['2143204075', '579922049', '304765870', '579922049', '1631746661']",期待$:谢谢，希望能有好的收获！$透过照片看到的是丰收和希望$:哥太喜欢你说的话了，你说的每句话都给了我很大的动力。一定坚持下去好好干！谢谢了!$我会支持你的黄哥！
1764,【佛说母亲的十种恩德】第一、怀胎守护恩 第二、临产受苦恩 第三、生子忘忧恩 第四、咽苦吐甘恩 第五、回乾就湿恩 第六、乳哺养育恩 第七、洗濯不净恩 第八、远行忆念恩 第九、深加体恤恩 第十、究竟怜愍恩。为母亲而转！ ​​​,2013-5-12,0,[],1,"['2674678821', '2234456043', '579922049', '577440532']",:转发微博 $:舐犊情深！[蛋糕][蛋糕][蛋糕][心] $ $:必须转 ,0,[],
1765,人家要房我却喜欢地，在我和妻子的心里有一块地要比有一套房子重要的多。如果我们有一块属于自己的地，我会用毕生的精力好好耕种它。不到地里也许感觉不到，土地的重要，除去家人也许可以这样说爱地胜过一切。@天天天乐bj @教钢琴的农民 @北京国仁绿色联盟 我在:451县道 ​​​,2013-5-12,1,['1827581635'],5,"['1197902512', '2365535701']",:[赞] $:[赞] ,5,"['2365535701', '2435587595', '579922049']",[赞]$[赞]$:咱是白手起家没那么多钱呀!有现在的60多亩先种的吧，贪多还是嚼不烂！
1766,在大学里，得意的人不要在同学面前太得意，越有才华有资源应该越谦虚，否则招人嫉恨；失意的人不要太在意，因为失意一般不会伴随你一辈子，努力和机会会让很多人的失意终成得意。大学宿舍生活，最忌炫耀和小气，炫耀招恨，小气添堵。如果宿舍有个大哥大姐类的人特大方公平，宿舍就会和气很多。 ​​​,2013-5-11,0,[],0,[],,0,[],
1767,每次市集都要接待想来市集的农户，打动我的并不多。今天来了一对金领夫妻。先生有食品贸易和风控背景，决定做农场，非常细致地进行研究和规划，说起来也头头是道，一看手就是下地干活的人，看来是真心喜欢。妻子还在上班，温柔又有点无奈地支持丈夫的创业冒险。有头脑肯下地的人进入这个行业，是好事。 ​​​,2013-5-11,0,[],0,[],,3,"['100860312', '579922049', '2365535701', '2365535701']",看微博识人品，欢迎关注我们的微博，这个微博就是我们的创业历程缩影。无论是个人还是企业，微博都是你的品牌形象。做微博营销的企业更应该明白这点。欢迎关注我们的微博，交流分享微博营销知识。$ $ 这样的普通农户。$ 
1768,#土豆也整容#知情菜贩曝黑幕：达城市场土豆多被“漂白”！ 那些外表光鲜、表面几乎没有泥土的土豆都是通过化工原料漂洗干净的“漂白土豆”，长期食用对身体有害。额滴那个神啊，最喜欢吃土豆的我可咋办呢？？？？ http://t.cn/zTRYqjx ​​​,2013-5-11,0,[],3,"['3192846172', '3260040181', '579922049', '3260040181']", 我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食品食材形态和味道才是原始绿色安全的 $ 我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食材形态味道。 $ 我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食品食材形态和味道才是原始绿色安全的 $:其实这样的农产品处理已经很常见了，担心食品安全的同时更是在反思；市场需求为什么要引导商贩或者农户这样做？漂白的药水也是成本，他们为何要增加成本？食品安全最终掌握在市场消费者手里。我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食品食材形态和味道才是原始绿色安全的。 ,2,"['3192846172', '2771352375', '3260040181', '3265451761']", 我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食品食材形态和味道才是原始绿色安全的$[吃惊]土豆还漂？$其实这样的农产品处理已经很常见了，担心食品安全的同时更是在反思；市场需求为什么要引导商贩或者农户这样做？漂白的药水也是成本，他们为何要增加成本？食品安全最终掌握在市场消费者手里。我们要引导绿色消费观念，传播食品食材知识，让更多人知道什么样的食品食材形态和味道才是原始绿色安全的。$ 查看更多精彩！
1769,这是德润屋一个大棚门口贴的表格，列明了这个大棚的种植计划。吉云亮老师希望能有30个以上品种同时供应给消费者，但是他们现在只有十来亩地，连路边都见缝插针种了菜，也只能同时供应20多种菜，但已经算是本地有机农户中的翘楚了。他们还有一个小商店，提供外地甚至进口的有机食品和日用品。 ​​​,2013-5-10,0,[],3,"['2213961275', '3192846172', '2729831750', '579922049', '135790123', '2996005721']", $ $:他低调得不能再低调了，一般不接受采访，所以网上对他的报道少之又少。德润屋，带领我们走进有机农业，找到了人生该努力的方向，感激他。 $ $:转发微博 $ ,4,"['52480610', '52480610', '52480610']",:不会吧[汗][汗][汗]我也奇怪，你要问就问我就好了，不会这样问的呀[汗][汗][汗]$:啥意思？$:？[疑问][疑问][疑问][疑问][疑问][疑问]
1770,"""理想：再造魅力新故乡 当下中国，愈来愈多人返乡筑梦，比较有名的人，北京有石嫣，上海有贾瑞明，大多数从有机农业或自然农法农业起步。这是一股隐微而坚定的返乡潮，越来越多人放弃都会生活，返乡去做更有情味、更有生命力的筑梦工程。"" ​​​",2013-5-10,0,[],0,[],,0,[],
1771,话说土豆女青年嫁到他家3年了，头一回吃这个，香爆了，直说：怎么不早点给我吃！土豆，莜麦的组合有很多种，我的要吃一遍[馋嘴][馋嘴]@阿恐 沾着肉汤吃 我在:246省道 ​​​,2013-5-10,0,[],7,"['1400101880', '1871805801', '1656993500', '1663756544']",: 介个到底是神马呢？请见博主今天的系列微博直播！虽然看起来很简单，但是真的好馋人啊！北方民间还真是有各种外人不了解的食谱呢！ $:这个叫做磨cece，内蒙也有吃哦~很好吃的说！想家啦！[可怜] $: 介个到底是神马呢？请见博主今天的系列微博直播！虽然看起来很简单，但是真的好馋人啊！北方民间还真是有各种外人不了解的食谱呢！ $:介个到底是神马呢？请见博主今天的系列微博直播！虽然看起来很简单，但是真的好馋人啊！北方民间还真是有各种外人不了解的食谱呢！ ,25,"['1631746661', '579922049', '579922049', '579922049', '1631746661', '1893720493', '579922049', '579922049', '1893720493', '1631746661']",:黄哥你看到了啊。。过奖了！等你土豆了！对了，我比较关心转基因的问题。。$:不加，全靠沾料。$:土豆和莜麦组合之一：磨擦擦[太开心]$:做的菜美，人更美！[花心][花心][花心][花心]$:我微博里有我的正面照的。。。我是真正的心灵美。。。所以只喜欢晒美食啊！$:馋死我了，土豆泥和莜面混合后蒸熟，里面不加盐吗$:把肉切碎放上老抽，葱花，盐。放在小盆里蒸熟就可以了。熟了后爱吃醋就放点，特别提味。$:咱都是实在人，心里美才是真正的美。况且，你估计是个大大的美女！[花心]$请问调料里面是什么？$:。。。。。正因为后脑勺比脸好看才没放脸上去的呀。。
1772,这个吃的叫磨擦擦，把土豆削皮后磨碎掺上莜面，搅匀后用铲子铲上，再用筷子往篦子上搏放锅里蒸熟就好了。@阿恐 @知足常乐Amy @珠希里佩兰 ​​​,2013-5-10,0,[],0,[],,3,"['1866061970', '1631746661', '2339150094']",这个好吃，我老家也这么吃。[笑哈哈]$蒸出来长什么样子？然后怎么吃？$这个吃的少，莜面或者山药苦力吃的多
1773,这是擦好的土豆泥和莜面拌的过程。@--小石子儿 @6里地健康生活馆 @鑫农夫有机庄园 @乐活塔拉 我在:246省道 ​​​,2013-5-10,0,[],0,[],,10,"['2435587595', '1497424340', '579922049', '579922049', '1497424340', '579922049', '1497424340', '1497424340', '2485510791']",没吃过，很开眼界！$[馋嘴][馋嘴][馋嘴]$:想给你吃，你来不了呀!这种吃的没法给你带。$:是的，只有内蒙，张家口和山西人才能吃上吃。我刚种完土豆，你们做什么呢?$[馋嘴][哈哈]我好聪明啊!答对给吃吗?[笑哈哈]$:你猜对啦!哈哈哈[good]$是不是要做土豆擦擦$摊成饼饼最好吃哦，一定摊成两面金黄。[馋嘴]$吃什么啊！[馋嘴]
1774,妈妈把土豆磨碎掺上莜面，大家知道这是在做什么饭？下一步等会儿再直播。 我在:246省道 ​​​,2013-5-10,0,[],5,"['1823919003', '1557895771', '2729872013']",: 啥时候来北京啊？好想吃在你们家那边吃的那个饼！[馋嘴] $: 啥时候来北京啊？好想吃在你们家那边吃的那个饼！[馋嘴] $: 啥时候来北京啊？好想吃在你们家那边吃的那个饼！[馋嘴] ,23,"['1823919003', '579922049', '1823919003', '579922049', '1823919003']",:吃过，老乡[握手]$:是我们当地一种用土豆和莜面做的美食。叫磨擦擦.[哈哈]$:磨擦擦磨擦擦磨擦擦磨擦擦磨擦擦磨擦擦$:磨擦擦$:不是窝头不是窝头不是窝头不是窝头不是窝头不是窝头不是窝头不是窝头不是窝头不是窝头
1775,农民的孩子在农村的生活中充满乐趣。所玩的一切都与农业相关，但愿他能在农业上比我更强！ @6里地健康生活馆 @北京有机农夫市集 ​​​,2013-5-10,0,[],0,[],,0,[],
1776,#我是农夫# 台北桃园国际机场的广告之一：“只有将汗水滴落在自己耕作的土地上，才有机会感受接近土地的巨大力量。勇敢回来吧！年轻人！” （图/@蜘蛛常乐 ） ​​​,2013-5-10,0,[],0,[],,0,[],
1777,发表了博文 《《过简单生活 养育健康孩子》一书（五）》 -  自然简单生活点滴 自然简单几个字直白明了，几乎无需解释或阐述。自然简单生活既不是宗教形式，也不是时髦的名词，而是每个人、每个家庭都可以选择 http://t.cn/zj8mLti ​​​,2013-5-9,0,[],2,"['1058603672', '3491994593', '1107997964', '1289686364', '2615106195', '2212347714', '1897617364', '523486299', '579922049']",:转发微博 $:自然生活在你身边！—优然美 $:转发微博 $:转发微博 $:严重同意！ $:严重同意！ $:严重同意！ $:严重同意！ $:严重同意！ ,1,[],
1778,分享自大山的孩子山娃  《2013年7月“大地之子”夏令营》 -  “大地之子”夏令营    我漫步，在美中，朝着日出的方向；   我漫步，在美中，朝着与太阳同行的方向；   我漫步，在美...  (来自 @头条博客) -   http://t.cn/zTHCDeT看到帮忙转发 ​​​,2013-5-8,0,[],1,"['3044661912', '2803474592', '3044384160', '2920611954', '2802874042', '2692730323', '2822651560', '3276242364']",: 转发微博 $: 转发微博 $: 转发微博 $: 转发微博 $: 转发微博 $:给我留个名额 $ $:给我留个名额 ,10,"['3276242364', '3170566703']",期待 向往[赞]$孩子的灵性在大自然中将淋漓尽致的展现，我们也在乡村慢慢组织孩子，慢慢学习哈
1779,现在的农工太难顾了，我们种土豆用的工人没有年轻人，全是60岁以上的老年人。就这些老人还是左邻右舍给面子来的。男工撒粪每天90元，女工点种每天80元。住在城市里的大学生回来吧，放下你的高傲，在农村每天专车接送轻轻松松一个月3000元。还能呼吸新鲜的空气。@北京有机农夫市集 ​​​,2013-5-8,2,"['2921646911', '2692730323']",3,"['2930171925', '2828828745']",:转发微博 $: 这一天终将会来到，不信你等着看。 ,22,"['2122041361', '2435587595', '579922049', '2435587595', '579922049', '2540693417', '579922049', '2921646911', '579922049', '2921646911']",在想去外面还是回家种地呢哈哈，可惜地不多$:好，我可以轻易区分出苗和草！$:欢迎，来帮我们锄草，可以挣你冬天吃的土豆。呵呵!$那等我夏天时去你家避暑，还顺带挣点工钱[哈哈]能搭个伙不？[哈哈]$:在我们这年轻人干农活会被笑话的。我天天被人们背后说。$雇工的问题在哪里都存在~年青人的踪影在下地干活的人中几乎看不到~$:有这样的品种啊!在哪产量都不高。$:你的土豆是怎么种成红色和紫色的？我可以种吗?我们这边还没有见到过欸。$:不用，您是自己吃吧，到时我们会去市集卖。$:收获了才卖的？不用提前定货哇
1780,直至今天第一批土豆种完地里投入近五万了，由于去年野鸡赔的厉害，目前资金还有缺口，还好朋友二话没说直接借给两万！做好事就是好，朋友借钱都特痛快！@北京有机农夫市集 我在:246省道 ​​​,2013-5-8,0,[],1,['2921646911'],:诚意的问一下，想买你的土豆，该怎么做？[握手] ,4,"['579922049', '2921646911', '1631746661']",:土豆秋天才有呢!$诚意的问一下，想买你的土豆，该怎么做？[握手]$怎么会赔钱那么多。。。
1781,今天媳妇把干粉面轧碎轧细，装进布袋就等做粉条了!可能六月底大家就能在@北京有机农夫市集 上吃到凉粉啦!哈哈哈！ @6里地健康生活馆 ​​​,2013-5-8,0,[],6,"['1478007350', '1406224905']",: 非常期待。农友们适当做些加工品，既服务了消费者，又能提高家庭收入，一举双得的好事。[good] $:非常期待。农友们适当做些加工品，既服务了消费者，又能提高家庭收入，一举双得的好事。[good] ,7,"['2170470811', '1478007350', '1631746661', '2674065753', '1497424340']",[good]老喜欢吃粉条了。$: 非常期待。农友们适当做些加工品，既服务了消费者，又能提高家庭收入，一举双得的好事。[good]$我要吃！！还要等一个月啊。。。$[馋嘴][馋嘴][馋嘴]$[赞啊][馋嘴]期待。
1782,第一批土豆种完了，由于地太硬犁的间距不能太大，所以今年的土豆间距有点近了!@--小石子儿 @阿恐 @6里地健康生活馆 @春耕秋实有机生态农庄  @蒲公英农社 @青草山人姚继忠 ​​​,2013-5-8,0,[],5,"['2039428497', '1930274804', '2692730323']",:我们农社的土豆也在其中呵![嘻嘻] $:坐等吃土豆 $:好生活，就等的吃你家土豆泥喽。 ,15,"['610370177', '579922049', '610370177', '579922049', '579922049', '634123124', '1497424340']", $:孙哥你种土豆没有？$ $:在张家口康保县，离内蒙30公里$:18730382012$土豆在哪$一望无边，多少地啊?[想一想]
1783,广东绿耕社会工作发展中心实习生招募  截止日期 2013年5月25日(详见长微博) ...  http://t.cn/zTY7Ybn  （分享自 @长微博工具） ​​​,2013-5-7,0,[],0,[],,0,[],
1784,"【薯类食物营养丰富更能抗癌 红薯土豆哪个更好？】http://t.cn/zTTJeWC (分享自 @今日头条 今日头条APP(TouTiao.com),为您提供官方客户端下载入口.今日头条IOS客户端下载,安卓客户端下载,软件分析你的兴趣爱好,越用越懂你.你关心的,才是头条! ) ​​​",2013-5-7,0,[],0,[],,0,[],
1785,#桉树#听过转基因粮食，那转基因树木，大家听过吗？桉树之所以转基因，是为了迎合我们越来越大的造纸欲望，只有非自然成长速度才能跟上浪费纸的速度。由于外来物种入侵，破坏生态平衡，云南旱灾就是其中一例。我们阻止不了桉树的种植，但我们可以从自身开始，减少不必要的纸张浪费http://t.cn/zTTJNlm ​​​,2013-5-6,0,[],0,[],,0,[],
1786,播种中。。。。。 我在:016乡道 ​​​,2013-5-6,0,[],0,[],,0,[],
1787,十年前，因经常下乡，熟知了农村「一家两制」的情况，给市场种多用农药化肥，给自家种的地几乎不用。近两年媒体大量报道食品安全问题，政策支持生态农业的力度仍然很小，农民种毒菜既害己又害人，但对农业的关注多是雷声大、雨点小，资源层层盘剥，真正到基层的很有限。先知先觉的消费者要先行动自救。 ​​​,2013-5-5,0,[],0,[],,0,[],
1788,【互相＂下毒＂的食品生产，请自己先吃？】山东潍坊地区有农民用剧毒农药神农丹种植生姜，违反了相关的规定，还严重污染地下水。而当地农民称“这个药挺厉害的，自己吃的不使这种药，另外种一沟。”卖馒头的自己不敢吃，种小麦的＂都卖给你们了＂...相互＂下毒＂，谁能幸免？http://t.cn/zTjf7pk ​​​,2013-5-5,0,[],0,[],,0,[],
1789,明天就要种土豆了，这将是一场硬仗，克服了一个又一个困难，朋友们，祝福我们吧![可爱]@--小石子儿 @八晌田有机农庄 @6里地健康生活馆 @阿恐 我在:246省道 ​​​,2013-5-5,0,[],1,[],,4,"['2435587595', '2703530915', '1631746661']",加油！没有人能阻挡春天的脚步，按农时耕种谁也挡不住的！$播种希望！[干杯]$加油！黄哥！！辛苦了！！
1790,切好的土豆种子上面撒上草木灰是防止土豆伤口腐烂，把干的作用。不过现在的大土豆公司都用白灰。我还是用最土办法，效果也很好。@6里地健康生活馆 @教钢琴的农民 @风飞沙起舞 @青草山人姚继忠 我在:246省道 ​​​,2013-5-4,1,['1751798575'],4,"['1641978124', '522411567', '1930274804']",:还是老办法好 $:转发微博 $:还是老办法好 ,3,"['1189494880', '2435587595', '634123124']",期待你种滴土豆[微风]$土豆山[嘻嘻]$呵呵，顶一下ni !
1791,加点草木灰，防止土豆腐烂，杀菌，种出的土豆光溜溜的 我在:246省道 ​​​,2013-5-4,0,[],0,[],,0,[],
1792,农民的孩子在农村的生活中充满乐趣。所玩的一切都与农业相关，但愿他能在农业上比我更强！ @6里地健康生活馆 @北京有机农夫市集 ​​​,2013-5-4,1,['2692730323'],2,['579922049'],:几个月没见，孩子长得真是快啊！忍不住与大家分享一下我们的喜悦：12小时前，我们市集也诞生了一位宝宝，这已经是今年第二位升格做爸妈的同事啦！去年市集创始人Emi和Michael也生下一位可爱的混血宝宝 ,9,"['579922049', '579922049', '1267377253', '2435587595', '2692730323']",:好好干，加油！[拳头][拳头][拳头][拳头][拳头]$:姐，你们那还好吗?工作好做吗?$嘻嘻，脸盘像爸爸[爱你]$[爱你]$土豆种子就像孩子一样，想必也是很纯的；呵呵
1793,今天请了邻居来给切土豆种子，今天天气还可以。6号就种第一批了。 我在:246省道 ​​​,2013-5-4,0,[],1,['1930274804'],:真是大大的发展啊！ ,6,"['2435587595', '2703530915', '579922049', '2703530915', '579922049', '2703530915']",你家土豆长芽后我埋泡沫箱盛的土里了，今天去看叶子已经由子转绿了[太开心]$:嗯，这个不算超生游击队。$ $:我的土豆兄弟啊[偷笑]$:土豆被切了，你很讨厌嘛!$土豆呢？土豆在拍照呢[笑哈哈]
1794,#米有不同#你的餐桌上有胚芽米和糙米吗？那不用怀疑！我们找的就是你！寻找#6里地美食家#活动启程了！第一站，就是寻找能把这两种米吃出花样的你！私信你的菜谱，通过遴选后，我们就会在5月14日（下周三）在店里备好料恭候你的厨艺，还有4名同好和你交流美食心得！还等什么？赶紧给我们私信报名吧！ ​​​,2013-5-3,0,[],3,"['2919349664', '2789865392', '2919679320', '2808973720', '2721514751']",: 推荐一个下周三5月8号在望京的好活动给大家！如果等不及周日市集，想买市集产品，楼主可能是目前全北京市集产品备货最全的店家了哦。最早参加市集的芳嘉园段大哥都有一年多没来市集 $:推荐一个下周三5月8号在望京的好活动给大家！如果等不及周日市集，想买市集产品，楼主可能是目前全北京市集产品备货最全的店家了哦。最早参加市集的芳嘉园段大哥都有一年多没来市集了，但是他家各种好吃的蔬菜、杂粮，都能在6里地买到！ $:推荐一个下周三5月8号在望京的好活动给大家！如果等不及周日市集，想买市集产品，楼主可能是目前全北京市集产品备货最全的店家了哦。最早参加市集的芳嘉园段大哥都有一年多没来市集了，但是他家各种好吃的蔬菜、杂粮，都能在6里地买到！[抓狂] 老 $:推荐一个下周三5月8号在望京的好活动给大家！如果等不及周日市集，想买市集产品，楼主可能是目前全北京市集产品备货最全的店家了哦。最早参加市集的芳嘉园段大哥都有一年多没来市集了，但是他家各种好吃的蔬菜、杂粮，都能在6里地买到！[抓狂] 老 $ 你老人家还不去耍下 ,3,['2622494583'], 你们来参加吧
1795,看看这块木头的花纹，漂亮吧!收藏了，这可是土豆女青年烧火做饭时从柴里救出来的。[哈哈][汗][太开心] 我在:246省道 ​​​,2013-5-3,0,[],0,[],,2,"['2703530915', '2435587595']",好好做个物件儿$好看！
1796,淀粉晾得半干，就要用细筛筛一遍，把结块搓碎，继续晾晒，整整筛了一天啊。 ​​​,2013-5-3,0,[],0,[],,2,"['2703530915', '2435587595']",这活儿，我小时候，大人不让碰[晕]$辛苦了！晚安~
1797,兔然想到如果我们把所过的每一天都当作生命中的最后一天来过我们会是怎样的呢?@八晌田有机农庄 @6里地健康生活馆 @白菜妹妹的开宝 @黑可可 @柳树家的 我在:246省道 ​​​,2013-5-3,0,[],5,"['2803698944', '1778290105', '2622494583', '522411567']",: 如果是生命最后一天，一定会和自己的亲人和爱人在一起，用生命的最后时间爱他们，把自己所有的财物都捐给需要的人。 $: 如果是生命最后一天，一定会和自己的亲人和爱人在一起，用生命的最后时间爱他们，把自己所有的财物都捐给需要的人。 $:用1080的文件，5.1的音响看一定很享受!太久了… $:兔然？？ ,8,"['52480610', '2703530915', '2622494583', '2703530915', '2703530915', '579922049', '2622494583']",就我这样！$:我那2T的高清老电影都快长绿毛了……[汗]$:可算有志同道合的亲人啊！[哈哈]$:用1080的文件，5.1的音响看一定很享受!太久了…$生命不一定要辉煌，但一定要精彩。$:你个吃货！$我家里窝着，吃着好吃的，看着大片，等着末日[哈哈]
1798,#寻找返乡大学生#故乡，就是那个生于斯，长于斯，心里最柔软的地方！欢迎自荐或推荐身边返乡青年参加返乡大学生论坛 ，8月6－8日在海南@海口开心农场 举行 ，免费食宿。要求：已身返或心返到乡村(不必是自己故乡)进行创业或做社区营造等公益事业。请Email简历姓名，电话等基本信息fuwudui2002@163.com ​​​,2013-5-3,0,[],1,"['2494129461', '1921436255', '246096787', '1984932642', '2772521281', '234965386']",:转发微博 $: 转发微博 $: [转发][话筒]从论坛主题看，这是一个以返乡大学生面向农村创业为主要内容的讨论与经验交流的平台。支持！[给力][围观][围观][围观]// $ 代表已经发出申请 $ 代表已经发出申请 $ 代表已经发出申请 ,1,"['2772521281', '234965386', '345913968', '610370177', '1670049345', '2370576432']", 代表已经发出申请$ 代表已经发出申请$推荐 $ $我现在是中农大的研究生，但是长期在三亚崖城芒果主产区（为期三年）为当地产业服务，培训农民，组织合作社，构建市场交易平台，希望可以参加贵论坛的活动。不知可否？$: 真的不错啊，报名报名，海口很漂亮，而且那时的机票貌似折扣很低啊![嘻嘻]
1799,今天很荣幸替父亲参加了康保镇禁牧大会，全镇的羊官儿都去了，从今天开始就进行彻底禁牧施行圈养了。为了保护草原政府这次下了大的决心。其实羊多草坡少早就承受不了了，但是现在禁牧正是羊最瘦的时候，根本卖不上价钱。希望政府能帮养殖户想想办法，不要一为的强制禁牧。 我在:246省道 ​​​,2013-5-3,0,[],0,[],,0,[],
1800,【评论：矿泉水正走奶粉和食用油老路】专家对市场上瓶装饮用水潜在致癌物含量进行调查结果显示，矿泉水的合格率仅50%。如果调查准确无误，我们不能不承认这是继“三氯氰胺”、“地沟油”之后的又一起事关食品安全的严重事件。瓶装水问题暴露出的是企业诚信缺失和主管部门的失职。http://t.cn/zTWVf5r ​​​,2013-5-3,0,[],4,"['3235532080', '2173216075', '2112897451', '1427200675', '3312522600', '3137312274']",:瓶装水如果滋生了细菌，很快就会发臭。为了控制细菌生长，添加了过量的溴化物，致癌药品。这个评论直奔产业命门，似乎看见瓶装水走向垮台。 $:所以等待紫泉的上市，呵呵～～～ $: 夏天咋办，出门要自带水壶了 $ $:瓶装水如果滋生了细菌，很快就会发臭。为了控制细菌生长，添加了过量的溴化 $:瓶装水如果滋生了细菌，很快就会发臭。为了控制细菌生长，添加了过量的溴化 ,1,"['512789868', '2109412240', '1936837302']","""太空种子""不是“转基因种子”？听谁说的啊？$安全食品几时临？全国人民记在心。但愿将来无毒害。放心食品腹中吞。$:"
1801,#随手拍#5月3日北京。这种牡丹，你见过吗？ ​​​,2013-5-3,0,[],1,"['2630318803', '523403852', '533451588', '2630318803', '579922049', '2630318803', '3166150201', '1979274161']",:摄影人首先要有一颗干净博爱的灵魂，po主做到了[偷笑] $: 没见过。叶子象是，花不象。花想胡碟兰。 $:这是牡丹？ $:荷包牡丹，我最喜欢的花之一。[爱你][微风][鲜花] $:荷包牡丹，我最喜欢的花之一。[爱你][微风][鲜花] $:这是牡丹？ $:这是牡丹？ $:没见过。叶子象是，花不象。 ,0,[],
1802,自陈是做生态农业的，观其微博可见端倪。微博里土地、秧苗、种植活动等一切与生态农事直接相关的文字与图片描述少之又少，很难让人确信你那是生态种植，至少不够精心与热爱。好的农人，都是热爱土地秧苗和农活的。我在阳台种菜，还一日看三回呢，别说您做CSA农业的人了。图片为美田农场 ​​​,2013-5-3,0,[],0,[],,0,[],
1803,#寻找返乡大学生#故乡，就是那个生于斯，长于斯，心里最柔软的地方！欢迎自荐或推荐身边返乡青年参加返乡大学生论坛 ，8月6－8日在海南@海口开心农场 举行 ，免费食宿。要求：已身返或心返到乡村(不必是自己故乡)进行创业或做社区营造等公益事业。请Email简历姓名，电话等基本信息fuwudui2002@163.com ​​​,2013-5-3,0,[],0,[],,2,"['2772521281', '234965386', '345913968', '610370177', '1670049345', '2370576432']", 代表已经发出申请$ 代表已经发出申请$推荐 $ $我现在是中农大的研究生，但是长期在三亚崖城芒果主产区（为期三年）为当地产业服务，培训农民，组织合作社，构建市场交易平台，希望可以参加贵论坛的活动。不知可否？$: 真的不错啊，报名报名，海口很漂亮，而且那时的机票貌似折扣很低啊![嘻嘻]
1804,好长时间没去市集了，昨天听@6里地健康生活馆 的金哥来说市集又有变化了。遗憾的同时又有些感慨，市集不光是直销的平台，更是互相交流展现自我的平台。我们眼里不要光看钱其实我们更需要人情和人味。我相信只要@北京有机农夫市集 的原则不偏我们就会不离不弃。@ [拳头][拳头] 我在:015乡道 ​​​,2013-5-3,0,[],0,[],,1,"['579922049', '579922049', '579922049', '579922049']",:去年是8月下霜冻死了，提前了一个月，9月就收了，在我们这已经是秋天了，北京还算夏天吧!$:准备工作很多啊，还得等节气到才能种，准备和播种我们需要一个多月到倆月时间。$:去年是霜期来的早，全都冻死了，就在9月初上市了。$:还没种呢!呵呵
1805,【如何让手机旧电池起死回生？】手机使用一段时间，因记忆效应或老化的原因，待机时间会越来越短，请暂不要更换新电池，将电池取出，用餐巾纸包起来（可吸水）装入塑料袋内裹紧，放进电冰箱冷冻室，三天后取出，常温下放两天后，再充足电，又可重新达到新电池80%以上的电容量。大家不妨一试啊！（转） ​​​,2013-5-2,0,[],0,[],,1,"['2689268083', '1478007350', '2695643101']",不可拆卸电池怎么破$试试去~~$在冰箱里可别爆炸了～[汗]
1806,好长时间没去市集了，昨天听@6里地健康生活馆 的金哥来说市集又有变化了。遗憾的同时又有些感慨，市集不光是直销的平台，更是互相交流展现自我的平台。我们眼里不要光看钱其实我们更需要人情和人味。我相信只要@北京有机农夫市集 的原则不偏我们就会不离不弃。@ [拳头][拳头] 我在:015乡道 ​​​,2013-5-2,0,[],2,['579922049'], ,8,"['579922049', '579922049', '579922049', '579922049']",:去年是8月下霜冻死了，提前了一个月，9月就收了，在我们这已经是秋天了，北京还算夏天吧!$:准备工作很多啊，还得等节气到才能种，准备和播种我们需要一个多月到倆月时间。$:去年是霜期来的早，全都冻死了，就在9月初上市了。$:还没种呢!呵呵
1807,第一次和政府部门来往就被坑了。去年和张家口农业局土豆科研所定了4000斤土豆种子，定金都交了当我准备种的时候他们居然把种子已卖完了。没办法我只能装孙子似的竭力恳求他们，还好他们又帮问到一家，可是这家的种子价格比我之前定的每斤高出0.2元。就这样我装上孙子还得多花钱。请问我还能相信谁? ​​​,2013-5-2,0,[],0,[],,0,[],
1808,凉拌菠菜土豆丝，干完活就想凉凉吃一盘。春天这道菜最便宜，土豆丝自己的，买点菠菜就行了。@北京有机农夫市集 @--小石子儿 @王成成海淀 ​​​,2013-5-2,0,[],5,"['3044625832', '1642474255']", 带着媳妇儿孩子一起来赶集呀！ $ 带着媳妇儿孩子一起来赶集呀！ ,9,"['1208022195', '1631746661', '579922049', '1267377253', '3233568400', '1208022195', '2435587595']",:[bm可爱]$好想吃！$:木急木急，再4个月！！[太阳]$这两搭还木试过，看着很下饭[馋嘴][馋嘴][馋嘴]$爽口，看着还是很有食欲的！$学习了一种新吃法！可惜现在没有好土豆！[偷笑]$好吃还有营养
